===== VARIABLES DEL MODELO =====
Proceso=PDI | Operario=13 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op13 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3774
Proceso=PDI | Operario=14 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op14 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3775
Proceso=PDI | Operario=15 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op15 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3776
Proceso=PDI | Operario=16 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op16 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3777
Proceso=PDI | Operario=17 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op17 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3778
Proceso=PDI | Operario=18 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op18 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3779
Proceso=PDI | Operario=19 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op19 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3780
Proceso=PDI | Operario=20 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op20 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3781
Proceso=PDI | Operario=21 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op21 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3782
Proceso=PDI | Operario=22 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op22 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3783
Proceso=PDI | Operario=23 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op23 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3784
Proceso=PDI | Operario=24 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=presente_t1045_op24 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3785
Proceso=LAV | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046 | Clave_diccionario=presente | ID_ORTools=506
Proceso=LAV | Operario=0 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op0 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3786
Proceso=LAV | Operario=1 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op1 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3787
Proceso=LAV | Operario=2 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op2 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3788
Proceso=LAV | Operario=3 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op3 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3789
Proceso=LAV | Operario=4 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op4 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3790
Proceso=LAV | Operario=5 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op5 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3791
Proceso=LAV | Operario=6 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op6 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3792
Proceso=LAV | Operario=7 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op7 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3793
Proceso=LAV | Operario=8 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op8 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3794
Proceso=LAV | Operario=9 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op9 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3795
Proceso=LAV | Operario=10 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op10 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3796
Proceso=LAV | Operario=11 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op11 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3797
Proceso=LAV | Operario=12 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op12 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3798
Proceso=LAV | Operario=13 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op13 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3799
Proceso=LAV | Operario=14 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op14 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3800
Proceso=LAV | Operario=15 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op15 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3801
Proceso=LAV | Operario=16 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op16 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3802
Proceso=LAV | Operario=17 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op17 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3803
Proceso=LAV | Operario=18 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op18 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3804
Proceso=LAV | Operario=19 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op19 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3805
Proceso=LAV | Operario=20 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op20 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3806
Proceso=LAV | Operario=21 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op21 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3807
Proceso=LAV | Operario=22 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op22 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3808
Proceso=LAV | Operario=23 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op23 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3809
Proceso=LAV | Operario=24 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=presente_t1046_op24 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3810
Proceso=PIN | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047 | Clave_diccionario=presente | ID_ORTools=510
Proceso=PIN | Operario=0 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op0 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3811
Proceso=PIN | Operario=1 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op1 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3812
Proceso=PIN | Operario=2 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op2 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3813
Proceso=PIN | Operario=3 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op3 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3814
Proceso=PIN | Operario=4 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op4 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3815
Proceso=PIN | Operario=5 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op5 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3816
Proceso=PIN | Operario=6 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op6 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3817
Proceso=PIN | Operario=7 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op7 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3818
Proceso=PIN | Operario=8 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op8 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3819
Proceso=PIN | Operario=9 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op9 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3820
Proceso=PIN | Operario=10 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op10 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3821
Proceso=PIN | Operario=11 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op11 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3822
Proceso=PIN | Operario=12 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op12 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3823
Proceso=PIN | Operario=13 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op13 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3824
Proceso=PIN | Operario=14 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op14 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3825
Proceso=PIN | Operario=15 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op15 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3826
Proceso=PIN | Operario=16 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op16 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3827
Proceso=PIN | Operario=17 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op17 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3828
Proceso=PIN | Operario=18 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op18 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3829
Proceso=PIN | Operario=19 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op19 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3830
Proceso=PIN | Operario=20 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op20 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3831
Proceso=PIN | Operario=21 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op21 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3832
Proceso=PIN | Operario=22 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op22 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3833
Proceso=PIN | Operario=23 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op23 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3834
Proceso=PIN | Operario=24 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=presente_t1047_op24 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3835
Proceso=CAL | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048 | Clave_diccionario=presente | ID_ORTools=514
Proceso=CAL | Operario=0 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op0 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3836
Proceso=CAL | Operario=1 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op1 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3837
Proceso=CAL | Operario=2 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op2 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3838
Proceso=CAL | Operario=3 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op3 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3839
Proceso=CAL | Operario=4 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op4 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3840
Proceso=CAL | Operario=5 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op5 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3841
Proceso=CAL | Operario=6 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op6 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3842
Proceso=CAL | Operario=7 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op7 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3843
Proceso=CAL | Operario=8 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op8 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3844
Proceso=CAL | Operario=9 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op9 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3845
Proceso=CAL | Operario=10 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op10 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3846
Proceso=CAL | Operario=11 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op11 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3847
Proceso=CAL | Operario=12 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op12 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3848
Proceso=CAL | Operario=13 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op13 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3849
Proceso=CAL | Operario=14 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op14 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3850
Proceso=CAL | Operario=15 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op15 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3851
Proceso=CAL | Operario=16 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op16 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3852
Proceso=CAL | Operario=17 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op17 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3853
Proceso=CAL | Operario=18 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op18 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3854
Proceso=CAL | Operario=19 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op19 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3855
Proceso=CAL | Operario=20 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op20 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3856
Proceso=CAL | Operario=21 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op21 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3857
Proceso=CAL | Operario=22 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op22 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3858
Proceso=CAL | Operario=23 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op23 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3859
Proceso=CAL | Operario=24 | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=presente_t1048_op24 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3860
Proceso=ENS | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049 | Clave_diccionario=presente | ID_ORTools=518
Proceso=ENS | Operario=0 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op0 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3861
Proceso=ENS | Operario=1 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op1 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3862
Proceso=ENS | Operario=2 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op2 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3863
Proceso=ENS | Operario=3 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op3 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3864
Proceso=ENS | Operario=4 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op4 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3865
Proceso=ENS | Operario=5 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op5 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3866
Proceso=ENS | Operario=6 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op6 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3867
Proceso=ENS | Operario=7 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op7 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3868
Proceso=ENS | Operario=8 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op8 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3869
Proceso=ENS | Operario=9 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op9 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3870
Proceso=ENS | Operario=10 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op10 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3871
Proceso=ENS | Operario=11 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op11 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3872
Proceso=ENS | Operario=12 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op12 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3873
Proceso=ENS | Operario=13 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op13 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3874
Proceso=ENS | Operario=14 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op14 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3875
Proceso=ENS | Operario=15 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op15 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3876
Proceso=ENS | Operario=16 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op16 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3877
Proceso=ENS | Operario=17 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op17 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3878
Proceso=ENS | Operario=18 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op18 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3879
Proceso=ENS | Operario=19 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op19 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3880
Proceso=ENS | Operario=20 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op20 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3881
Proceso=ENS | Operario=21 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op21 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3882
Proceso=ENS | Operario=22 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op22 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3883
Proceso=ENS | Operario=23 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op23 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3884
Proceso=ENS | Operario=24 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=presente_t1049_op24 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3885
Proceso=TEL | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1050 | Tipo=IntVar | Nombre_ORtools=presente_t1050 | Clave_diccionario=presente | ID_ORTools=522
Proceso=TEL | Operario=0 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1050 | Tipo=IntVar | Nombre_ORtools=presente_t1050_op0 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3886
Proceso=TEL | Operario=1 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1050 | Tipo=IntVar | Nombre_ORtools=presente_t1050_op1 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3887
Proceso=TEL | Operario=2 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1050 | Tipo=IntVar | Nombre_ORtools=presente_t1050_op2 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3888
Proceso=TEL | Operario=3 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1050 | Tipo=IntVar | Nombre_ORtools=presente_t1050_op3 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3889
Proceso=TEL | Operario=4 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1050 | Tipo=IntVar | Nombre_ORtools=presente_t1050_op4 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3890
Proceso=TEL | Operario=5 | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1050 | Tipo=IntVar | Nombre_ORtools=presente_t1050_op5 | Clave_diccionario=presente_operarios_vars | ID_ORTools=3891
